,policy_csl,insured_sex,insured_education_level,incident_severity,property_damage,police_report_available,fraud_reported,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,months_as_customer,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim
2692,5.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,500,1475.93,0,0,-67400,17,3,1,0,5740,5740,40180
2693,2.5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,106,500,538.17,0,49700,-60200,23,1,2,2,5680,5680,39760
2694,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,269,2000,1081.08,0,36400,-28700,14,1,0,2,11280,11280,33840
2695,2.5,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,265,1000,1454.43,0,0,0,17,3,2,3,6890,0,48230
2696,1.0,0,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,163,500,1240.47,0,35300,0,11,3,1,1,0,14020,63090
2697,5.0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,355,2000,1273.7,4000000,0,0,19,3,2,1,6280,6280,50240
2698,5.0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,175,1000,1123.87,8000000,0,0,5,1,2,0,810,810,5670
2699,1.0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,192,1000,1245.89,0,0,-40300,19,1,0,0,15320,7660,53620
2700,2.5,1,6,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,328,1000,1406.91,0,53300,0,5,1,1,2,6510,13020,52080
2701,2.5,1,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,228,2000,1197.22,5000000,0,0,8,1,0,0,780,780,3510
2702,1.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,134,2000,1413.14,5000000,35100,0,7,3,2,3,7700,3850,23100
2703,2.5,0,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,256,2000,1415.74,6000000,48900,-62400,5,1,1,2,6340,6340,50720
2704,5.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,228,1000,1583.91,6000000,66000,-46000,20,1,0,1,1300,650,4550
2705,2.5,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,256,1000,1351.1,0,0,0,19,3,0,2,6410,6410,51280
2706,2.5,1,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,1000,1333.35,0,0,-77000,0,3,0,0,21450,7150,50050
2707,1.0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165,1000,1137.03,0,0,0,23,3,2,2,9380,9380,32830
2708,1.0,0,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,500,1442.99,0,0,0,21,1,1,1,2770,2770,22160
2709,1.0,1,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,212,500,1315.68,0,0,-39300,14,1,2,1,4700,4700,32900
2710,1.0,0,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,235,500,1253.12,4000000,38400,0,22,1,2,2,7910,15820,63280
2711,1.0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,447,2000,1137.16,0,0,-51000,21,3,1,2,17680,17680,79560
2712,5.0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,60,500,1215.36,3000000,0,0,9,1,1,0,4710,9420,42390
2713,1.0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,121,1000,936.61,0,52800,-32800,5,1,1,1,1120,1120,5040
2714,2.5,0,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,180,2000,1301.13,0,41300,-55500,12,1,0,2,4200,8400,33600
2715,1.0,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,473,2000,1131.4,0,55700,0,12,4,0,0,10520,10520,42080
2716,5.0,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,1000,1199.44,5000000,63600,0,0,3,1,2,5790,5790,40530
2717,5.0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,140,500,708.64,6000000,53500,0,9,1,0,2,14160,7080,56640
2718,5.0,0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,160,500,1374.22,0,45500,-37800,19,1,1,0,6630,13260,53040
2719,5.0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,196,2000,1475.73,0,57000,-27300,8,3,2,0,6040,6040,48320
2720,2.5,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,460,1000,1187.96,4000000,0,0,20,3,1,0,0,5240,41920
2721,5.0,0,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,217,2000,875.15,0,46700,0,15,3,1,2,0,4730,33110
2722,1.0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,370,2000,972.18,0,72700,-68200,20,3,0,0,17880,5960,47680
2723,1.0,1,6,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,413,2000,1268.79,0,0,-31000,15,1,2,2,8180,16360,73620
2724,1.0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,237,1000,883.31,0,0,-53500,6,1,1,3,7080,14160,56640
2725,1.0,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8,2000,1266.92,0,0,0,16,3,1,3,16500,11000,44000
2726,1.0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,257,2000,1322.1,0,0,-29200,4,1,1,3,1640,820,6560
2727,1.0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,202,500,848.07,3000000,31000,-30200,5,1,2,1,1040,520,4160
2728,1.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,224,2000,1291.7,0,0,-55600,21,1,1,0,7760,15520,46560
2729,5.0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,241,2000,1104.5,0,0,0,5,1,2,2,14100,14100,63450
2730,2.5,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,1000,954.16,0,53200,0,22,4,0,0,12600,12600,50400
2731,1.0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,166,2000,1337.28,8000000,27500,0,10,3,2,2,7460,7460,52220
2732,5.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155,1000,1088.34,0,81100,0,16,3,2,3,3310,3310,23170
2733,1.0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,1000,1558.29,0,51400,-64000,1,3,1,2,14020,14020,49070
2734,5.0,1,7,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,149,500,1415.68,0,0,0,17,1,0,1,10800,5400,48600
2735,1.0,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,147,1000,1334.15,6000000,53300,-49200,15,1,2,0,10620,5310,37170
2736,1.0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,62,1000,988.45,0,0,0,3,1,1,1,6020,6020,48160
2737,5.0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,289,2000,1222.48,0,0,0,16,1,1,1,1230,820,3280
2738,5.0,0,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,431,2000,1155.55,0,65700,0,4,3,2,0,12460,6230,43610
2739,2.5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,199,500,1262.08,0,48500,0,4,1,0,3,10940,10940,38290
2740,1.0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79,500,1451.62,0,0,-55700,19,1,2,2,8000,4000,28000
2741,2.5,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,116,500,1737.66,0,0,-24100,1,1,1,1,16180,16180,64720
2742,5.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,500,1475.93,0,0,-67400,17,3,1,0,5740,5740,40180
2743,2.5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,106,500,538.17,0,49700,-60200,23,1,2,2,5680,5680,39760
2744,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,269,2000,1081.08,0,36400,-28700,14,1,0,2,11280,11280,33840
2745,2.5,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,265,1000,1454.43,0,0,0,17,3,2,3,6890,0,48230
2746,1.0,0,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,163,500,1240.47,0,35300,0,11,3,1,1,0,14020,63090
2747,5.0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,355,2000,1273.7,4000000,0,0,19,3,2,1,6280,6280,50240
2748,5.0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,175,1000,1123.87,8000000,0,0,5,1,2,0,810,810,5670
2749,1.0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,192,1000,1245.89,0,0,-40300,19,1,0,0,15320,7660,53620
2750,2.5,1,6,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,328,1000,1406.91,0,53300,0,5,1,1,2,6510,13020,52080
2751,2.5,1,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,228,2000,1197.22,5000000,0,0,8,1,0,0,780,780,3510
2752,1.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,134,2000,1413.14,5000000,35100,0,7,3,2,3,7700,3850,23100
2753,2.5,0,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,256,2000,1415.74,6000000,48900,-62400,5,1,1,2,6340,6340,50720
2754,5.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,228,1000,1583.91,6000000,66000,-46000,20,1,0,1,1300,650,4550
2755,2.5,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,256,1000,1351.1,0,0,0,19,3,0,2,6410,6410,51280
2756,2.5,1,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,1000,1333.35,0,0,-77000,0,3,0,0,21450,7150,50050
2757,1.0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165,1000,1137.03,0,0,0,23,3,2,2,9380,9380,32830
2758,1.0,0,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,500,1442.99,0,0,0,21,1,1,1,2770,2770,22160
2759,1.0,1,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,212,500,1315.68,0,0,-39300,14,1,2,1,4700,4700,32900
2760,1.0,0,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,235,500,1253.12,4000000,38400,0,22,1,2,2,7910,15820,63280
2761,1.0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,447,2000,1137.16,0,0,-51000,21,3,1,2,17680,17680,79560
2762,5.0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,60,500,1215.36,3000000,0,0,9,1,1,0,4710,9420,42390
2763,1.0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,121,1000,936.61,0,52800,-32800,5,1,1,1,1120,1120,5040
2764,2.5,0,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,180,2000,1301.13,0,41300,-55500,12,1,0,2,4200,8400,33600
2765,1.0,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,473,2000,1131.4,0,55700,0,12,4,0,0,10520,10520,42080
2766,5.0,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,1000,1199.44,5000000,63600,0,0,3,1,2,5790,5790,40530
2767,5.0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,140,500,708.64,6000000,53500,0,9,1,0,2,14160,7080,56640
2768,5.0,0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,160,500,1374.22,0,45500,-37800,19,1,1,0,6630,13260,53040
2769,5.0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,196,2000,1475.73,0,57000,-27300,8,3,2,0,6040,6040,48320
2770,2.5,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,460,1000,1187.96,4000000,0,0,20,3,1,0,0,5240,41920
2771,5.0,0,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,217,2000,875.15,0,46700,0,15,3,1,2,0,4730,33110
2772,1.0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,370,2000,972.18,0,72700,-68200,20,3,0,0,17880,5960,47680
2773,1.0,1,6,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,413,2000,1268.79,0,0,-31000,15,1,2,2,8180,16360,73620
2774,1.0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,237,1000,883.31,0,0,-53500,6,1,1,3,7080,14160,56640
2775,1.0,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8,2000,1266.92,0,0,0,16,3,1,3,16500,11000,44000
2776,1.0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,257,2000,1322.1,0,0,-29200,4,1,1,3,1640,820,6560
2777,1.0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,202,500,848.07,3000000,31000,-30200,5,1,2,1,1040,520,4160
2778,1.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,224,2000,1291.7,0,0,-55600,21,1,1,0,7760,15520,46560
2779,5.0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,241,2000,1104.5,0,0,0,5,1,2,2,14100,14100,63450
2780,2.5,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,1000,954.16,0,53200,0,22,4,0,0,12600,12600,50400
2781,1.0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,166,2000,1337.28,8000000,27500,0,10,3,2,2,7460,7460,52220
2782,5.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155,1000,1088.34,0,81100,0,16,3,2,3,3310,3310,23170
2783,1.0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,1000,1558.29,0,51400,-64000,1,3,1,2,14020,14020,49070
2784,5.0,1,7,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,149,500,1415.68,0,0,0,17,1,0,1,10800,5400,48600
2785,1.0,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,147,1000,1334.15,6000000,53300,-49200,15,1,2,0,10620,5310,37170
2786,1.0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,62,1000,988.45,0,0,0,3,1,1,1,6020,6020,48160
2787,5.0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,289,2000,1222.48,0,0,0,16,1,1,1,1230,820,3280
2788,5.0,0,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,431,2000,1155.55,0,65700,0,4,3,2,0,12460,6230,43610
2789,2.5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,199,500,1262.08,0,48500,0,4,1,0,3,10940,10940,38290
2790,1.0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79,500,1451.62,0,0,-55700,19,1,2,2,8000,4000,28000
2791,2.5,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,116,500,1737.66,0,0,-24100,1,1,1,1,16180,16180,64720
2792,5.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,500,1475.93,0,0,-67400,17,3,1,0,5740,5740,40180
2793,2.5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,106,500,538.17,0,49700,-60200,23,1,2,2,5680,5680,39760
2794,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,269,2000,1081.08,0,36400,-28700,14,1,0,2,11280,11280,33840
2795,2.5,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,265,1000,1454.43,0,0,0,17,3,2,3,6890,0,48230
2796,1.0,0,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,163,500,1240.47,0,35300,0,11,3,1,1,0,14020,63090
2797,5.0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,355,2000,1273.7,4000000,0,0,19,3,2,1,6280,6280,50240
2798,5.0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,175,1000,1123.87,8000000,0,0,5,1,2,0,810,810,5670
2799,1.0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,192,1000,1245.89,0,0,-40300,19,1,0,0,15320,7660,53620
2800,2.5,1,6,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,328,1000,1406.91,0,53300,0,5,1,1,2,6510,13020,52080
2801,2.5,1,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,228,2000,1197.22,5000000,0,0,8,1,0,0,780,780,3510
2802,1.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,134,2000,1413.14,5000000,35100,0,7,3,2,3,7700,3850,23100
2803,2.5,0,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,256,2000,1415.74,6000000,48900,-62400,5,1,1,2,6340,6340,50720
2804,5.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,228,1000,1583.91,6000000,66000,-46000,20,1,0,1,1300,650,4550
2805,2.5,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,256,1000,1351.1,0,0,0,19,3,0,2,6410,6410,51280
2806,2.5,1,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,1000,1333.35,0,0,-77000,0,3,0,0,21450,7150,50050
2807,1.0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165,1000,1137.03,0,0,0,23,3,2,2,9380,9380,32830
2808,1.0,0,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,500,1442.99,0,0,0,21,1,1,1,2770,2770,22160
2809,1.0,1,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,212,500,1315.68,0,0,-39300,14,1,2,1,4700,4700,32900
2810,1.0,0,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,235,500,1253.12,4000000,38400,0,22,1,2,2,7910,15820,63280
2811,1.0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,447,2000,1137.16,0,0,-51000,21,3,1,2,17680,17680,79560
2812,5.0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,60,500,1215.36,3000000,0,0,9,1,1,0,4710,9420,42390
2813,1.0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,121,1000,936.61,0,52800,-32800,5,1,1,1,1120,1120,5040
2814,2.5,0,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,180,2000,1301.13,0,41300,-55500,12,1,0,2,4200,8400,33600
2815,1.0,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,473,2000,1131.4,0,55700,0,12,4,0,0,10520,10520,42080
2816,5.0,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,1000,1199.44,5000000,63600,0,0,3,1,2,5790,5790,40530
